bathrooms,ROOMS,bedrooms,Yr_changed,price,STYLE,KITCHENS,FIREPLACES,sqft_living,latitude,longitude,ocean_proximity
1,5,2,2006.0,450000.0,2 Story,1.0,0,2400,38.92533212,-76.96784706,1
3,6,5,2008.0,107500.0,1.5 Story Fin,1.0,1,5600,38.9247067,-76.96827507,1
1,6,3,2001.0,305000.0,2 Story,1.0,0,7896,38.92515946,-76.96827383,1
1,6,3,2003.0,569000.0,2 Story,1.0,0,1597,38.90072811,-76.97490275,1
2,7,3,2012.0,567380.0,2 Story,1.0,0,1597,38.90111061,-76.9749085,1
1,7,3,1995.0,80000.0,2 Story,1.0,0,1597,38.90115826,-76.97490825,1
1,7,3,2008.0,375000.0,2 Story,1.0,0,1597,38.90125438,-76.97490418,1
4,12,4,2013.0,428000.0,2 Story,4.0,0,2432,38.90263377,-76.97505484,1
4,12,4,2015.0,139500.0,2 Story,4.0,0,2432,38.90255229,-76.97525466,1
4,16,4,2002.0,110000.0,2 Story,4.0,0,2432,38.90247144,-76.97545332,1
4,16,4,2002.0,135000.0,2 Story,4.0,0,2407,38.90253217,-76.97597462,1
2,6,2,2002.0,80000.0,2 Story,2.0,0,1505,38.9025982,-76.97597449,1
4,16,4,2012.0,330000.0,2 Story,4.0,0,3234,38.90275143,-76.97597432,1
4,12,4,2009.0,100000.0,2 Story,3.0,0,2304,38.90246921,-76.97646057,1
4,16,4,2011.0,610000.0,2 Story,4.0,0,2304,38.90238102,-76.97646037,1
3,7,4,2012.0,370000.0,1.5 Story Fin,1.0,1,3990,38.91352624,-76.97353836,1
1,6,2,2005.0,280000.0,2 Story,1.0,0,1231,38.90452734,-76.97979475,1
1,5,2,2007.0,93000.0,2 Story,1.0,0,1422,38.90450889,-76.97985044,1
1,5,2,2013.0,185000.0,2 Story,1.0,0,1180,38.90421343,-76.97993192,1
1,5,3,2007.0,84000.0,2 Story,1.0,0,1180,38.90422314,-76.97982516,1
1,5,2,2004.0,129500.0,2 Story,1.0,0,1180,38.90422871,-76.97976924,1
1,5,2,2005.0,210900.0,2 Story,1.0,0,1180,38.90420465,-76.97971622,1
1,6,3,2013.0,330000.0,2 Story,1.0,0,1180,38.90422068,-76.97966237,1
1,6,2,2007.0,370000.0,2 Story,1.0,0,1180,38.90422048,-76.97955354,1
1,5,2,2015.0,399999.0,2 Story,1.0,0,1180,38.90422046,-76.97944943,1
2,5,2,2015.0,461000.0,2 Story,1.0,0,1180,38.90420702,-76.97933795,1
3,7,4,2004.0,230300.0,2 Story,1.0,0,1851,38.90272426,-76.98049978,1
2,4,2,2011.0,136250.0,2 Story,1.0,0,3873,38.90354149,-76.98045678,1
1,4,2,2003.0,152000.0,2 Story,1.0,0,1440,38.90354625,-76.98036006,1
1,4,2,2012.0,270000.0,2 Story,1.0,0,1440,38.90354895,-76.98031256,1
4,8,5,2007.0,398000.0,2 Story,2.0,0,7920,38.92216993,-76.96414367,1
4,8,5,2018.0,360000.0,2 Story,1.0,0,5005,38.92689704,-76.97092381,1
3,9,4,2017.0,750000.0,2 Story,1.0,1,4800,38.92691447,-76.97037635,1
3,8,5,2012.0,470000.0,2 Story,1.0,0,5981,38.92754063,-76.97037459,1
2,5,2,2012.0,329900.0,1 Story,1.0,1,5400,38.92656098,-76.97037269,1
1,5,3,2010.0,580000.0,1 Story,1.0,1,6803,38.92631055,-76.97038133,1
3,8,4,2005.0,750000.0,2 Story,1.0,0,7645,38.93226701,-76.96695909,1
2,9,4,1936.0,412000.0,2 Story,1.0,1,8400,38.93204726,-76.96587528,1
3,8,4,2017.0,650000.0,2 Story,2.0,0,1597,38.90144842,-76.97491207,1
2,5,3,2014.0,290000.0,2 Story,1.0,0,1597,38.90125445,-76.97439981,1
1,6,3,2011.0,425000.0,2 Story,1.0,0,1464,38.89729249,-76.97167803,1
1,9,3,2014.0,319500.0,2 Story,2.0,0,1464,38.89724961,-76.97168877,1
3,10,3,2014.0,505000.0,2 Story,1.0,0,1464,38.89720628,-76.97170493,1
3,8,2,2013.0,425000.0,2 Story,1.0,0,1464,38.89656367,-76.97188605,1
1,7,3,2013.0,385000.0,2 Story,1.0,1,1464,38.89647684,-76.97191467,1
2,8,3,1986.0,300000.0,2 Story,1.0,0,1464,38.89639244,-76.97195113,1
3,6,3,2007.0,440000.0,2 Story,1.0,0,3990,38.91387333,-76.97351436,1
4,9,5,2015.0,615000.0,2 Story,1.0,0,4085,38.91317391,-76.97512414,1
3,7,4,2012.0,666805.0,1 Story,1.0,0,4085,38.91317108,-76.97452099,1
2,6,2,2017.0,600000.0,2 Story,1.0,0,1253,38.8980528,-76.97846097,1
2,6,2,2013.0,359000.0,2 Story,2.0,0,1253,38.89808156,-76.97861174,1
2,8,4,2004.0,410000.0,1.5 Story Fin,1.0,0,7920,38.92217513,-76.96555273,1
2,7,3,1970.0,182547.0,2 Story,1.0,1,2828,38.92311064,-76.96260161,1
3,9,4,2016.0,630000.0,1.5 Story Fin,1.0,1,2875,38.9227613,-76.96207559,1
2,6,4,2002.0,350000.0,2.5 Story Fin,1.0,2,4184,38.92321129,-76.96271007,1
3,6,3,2009.0,347470.0,1.5 Story Fin,1.0,0,7875,38.92257525,-76.96310871,1
2,6,3,2013.0,330000.0,1.5 Story Fin,1.0,1,5750,38.92302186,-76.96247227,1
3,6,5,2017.0,600000.0,1.5 Story Fin,1.0,0,4692,38.92254275,-76.96259268,1
4,12,8,2010.0,376000.0,2 Story,4.0,0,3488,38.90000251,-76.97864944,1
4,12,4,2005.0,550000.0,2 Story,4.0,0,3488,38.90000312,-76.97853888,1
4,12,6,2004.0,97777.0,2 Story,4.0,0,3968,38.90000011,-76.9783112,1
4,16,4,2013.0,406000.0,2 Story,4.0,0,3968,38.90000054,-76.9782018,1
4,12,4,2003.0,314000.0,2 Story,3.0,0,3968,38.90000007,-76.97808859,1
3,7,4,2011.0,450000.0,2 Story,1.0,0,7646,38.9320625,-76.9678717,1
1,6,3,2010.0,200000.0,1.5 Story Fin,1.0,0,6172,38.93255123,-76.96542731,1
2,6,3,2005.0,417000.0,1 Story,1.0,0,7445,38.93262271,-76.96527942,1
3,10,5,2016.0,700000.0,1 Story,1.0,0,4520,38.9322651,-76.96444919,1
3,6,3,2018.0,290000.0,2 Story,1.0,1,5587,38.93212181,-76.96483378,1
4,8,4,2010.0,421000.0,2 Story,1.0,1,8000,38.93149738,-76.96647666,1
3,6,3,2005.0,450000.0,2 Story,1.0,1,8000,38.93143886,-76.96659813,1
3,7,4,2011.0,560000.0,2 Story,1.0,0,2483,38.89709137,-76.97036833,1
2,7,3,2006.0,325000.0,2 Story,1.0,0,1232,38.90450478,-76.97807441,1
2,10,4,2013.0,415000.0,2 Story,2.0,0,1232,38.90511398,-76.97786959,1
2,7,4,2009.0,146500.0,2 Story,2.0,0,1719,38.90451448,-76.97791958,1
2,8,4,2012.0,319900.0,2 Story,1.0,0,1232,38.90482866,-76.97824298,1
3,8,3,2015.0,480000.0,2 Story,1.0,0,1232,38.90482627,-76.97796271,1
2,8,3,2008.0,240000.0,2 Story,1.0,0,1232,38.90482606,-76.97779185,1
2,8,3,2011.0,250000.0,2 Story,1.0,0,1232,38.90482586,-76.97768198,1
2,7,2,2014.0,399999.0,2 Story,1.0,0,696,38.89827202,-76.97680134,1
1,5,2,2006.0,275070.0,2 Story,1.0,0,696,38.89824139,-76.97682095,1
1,4,2,1992.0,100000.0,2 Story,1.0,0,696,38.89821049,-76.97682788,1
1,5,2,2013.0,437000.0,2 Story,1.0,0,696,38.89817753,-76.97683711,1
1,6,3,2002.0,380000.0,2 Story,1.0,0,696,38.89810411,-76.97684705,1
2,6,2,2012.0,480000.0,2 Story,1.0,0,696,38.89794945,-76.97690232,1
1,5,2,2011.0,360000.0,2 Story,1.0,0,696,38.89791377,-76.97689472,1
2,4,3,2007.0,140000.0,3 Story,2.0,0,696,38.89788216,-76.97692159,1
2,5,2,2011.0,238500.0,2 Story,1.0,0,696,38.89784928,-76.97692517,1
2,4,2,2012.0,240000.0,2 Story,1.0,0,696,38.89782154,-76.97694247,1
2,5,2,2013.0,225000.0,2 Story,1.0,0,696,38.89778397,-76.97693119,1
2,4,3,2013.0,634000.0,2 Story,1.0,0,1375,38.89837612,-76.97755719,1
1,4,2,2012.0,530000.0,2 Story,1.0,0,1375,38.89844152,-76.97753781,1
3,10,3,2012.0,529000.0,2 Story,1.0,1,1375,38.89850457,-76.97750378,1
1,4,2,2016.0,549000.0,2 Story,1.0,0,833,38.89623093,-76.97518641,1
1,4,2,2013.0,514000.0,2 Story,1.0,0,854,38.89623419,-76.97525212,1
2,4,2,2017.0,136300.0,2 Story,1.0,0,793,38.89624404,-76.97542526,1
2,7,2,2015.0,470000.0,2 Story,1.0,0,1018,38.89624081,-76.97590965,1
2,4,2,2017.0,510000.0,2 Story,1.0,0,1043,38.89625929,-76.97596117,1
4,16,4,2003.0,630000.0,2 Story,4.0,0,3956,38.90000131,-76.97797481,1
4,12,4,2003.0,111802.0,2 Story,4.0,0,2256,38.90000372,-76.97786195,1
4,12,4,2006.0,278000.0,2 Story,4.0,0,2256,38.90000379,-76.97774978,1
4,12,4,2007.0,325000.0,2 Story,4.0,0,2256,38.90000395,-76.97763876,1
1,5,2,2011.0,180000.0,2 Story,1.0,0,1268,38.89985334,-76.97770314,1
1,8,3,2011.0,169000.0,2 Story,1.0,0,1280,38.89981019,-76.9777028,1
1,3,3,2011.0,417000.0,2 Story,1.0,0,1280,38.89976569,-76.97770247,1
1,7,3,2011.0,400000.0,2 Story,1.0,0,1280,38.89972119,-76.97770214,1
1,7,3,2011.0,446000.0,2 Story,1.0,0,1280,38.89967695,-76.97770169,1
1,7,3,2011.0,445000.0,2 Story,1.0,0,1280,38.89963417,-76.97770148,1
1,6,3,2011.0,417000.0,2 Story,1.0,0,1449,38.89959074,-76.97770114,1
3,9,3,2003.0,114500.0,3 Story,3.0,0,1360,38.89925882,-76.97695803,1
3,9,3,2002.0,114500.0,3 Story,3.0,0,1360,38.89926883,-76.97701544,1
3,9,3,2004.0,340000.0,3 Story,3.0,0,1360,38.89927794,-76.97706662,1
3,9,3,2004.0,221450.0,3 Story,3.0,0,1360,38.89929661,-76.9771759,1
3,9,3,2003.0,299000.0,3 Story,3.0,0,1360,38.89930581,-76.97723216,1
3,9,3,2004.0,112000.0,3 Story,3.0,0,1360,38.89931537,-76.97729037,1
3,9,3,2004.0,500000.0,3 Story,3.0,0,2326,38.8993252,-76.97734213,1
1,6,3,2006.0,336000.0,2 Story,1.0,0,1310,38.895917,-76.97242441,1
3,5,3,2015.0,540000.0,2 Story,1.0,0,1178,38.89591741,-76.97225726,1
2,8,4,2016.0,605000.0,2 Story,1.0,0,1751,38.89593938,-76.9721957,1
2,6,2,2004.0,226000.0,2 Story,2.0,1,1108,38.89568878,-76.97225804,1
2,6,2,2017.0,535000.0,2 Story,2.0,0,892,38.89567438,-76.97231188,1
2,6,2,2004.0,315000.0,2 Story,2.0,0,934,38.89565971,-76.97236537,1
5,8,4,2012.0,585000.0,2.5 Story Fin,1.0,1,5913,38.93847879,-76.97541993,1
4,7,5,2013.0,587000.0,2 Story,1.0,1,4300,38.93859484,-76.97596351,1
3,8,3,2005.0,546000.0,2 Story,1.0,1,4300,38.93903417,-76.97596428,1
1,8,4,2009.0,381000.0,2 Story,1.0,1,4300,38.93914523,-76.97544831,1
3,8,4,2013.0,529000.0,2.5 Story Fin,1.0,1,4300,38.9389238,-76.97543166,1
3,8,3,2015.0,555000.0,2 Story,1.0,0,1232,38.90510539,-76.97724921,1
3,8,5,2009.0,408000.0,2 Story,1.0,0,6610,38.92530296,-76.96827192,1
3,7,4,2015.0,135000.0,2 Story,1.0,0,2800,38.92469335,-76.9688902,1
2,6,2,2012.0,299500.0,1 Story,1.0,0,4000,38.92504929,-76.96828184,1
3,6,3,2016.0,490000.0,2 Story,1.0,0,1344,38.92538862,-76.96995329,1
2,6,3,2005.0,345000.0,2 Story,1.0,0,3132,38.92538097,-76.96828884,1
2,6,3,2010.0,249955.0,2 Story,1.0,0,1867,38.92542637,-76.96828582,1
3,7,6,2017.0,940000.0,2 Story,1.0,0,6000,38.92430977,-76.96755483,1
3,9,4,2017.0,600000.0,2 Story,1.0,0,3000,38.92420848,-76.96676608,1
3,6,4,2017.0,545000.0,2 Story,1.0,0,2996,38.92414055,-76.96676415,1
2,8,3,2011.0,535000.0,2 Story,1.0,0,974,38.8964874,-76.97561342,1
2,6,3,2006.0,407000.0,2 Story,1.0,0,945,38.89647775,-76.97555867,1
2,4,2,1994.0,224000.0,2 Story,2.0,0,917,38.89646819,-76.97550426,1
4,16,4,2006.0,479000.0,2 Story,4.0,0,3582,38.89667099,-76.97695852,1
4,16,4,2016.0,824900.0,2 Story,4.0,0,3348,38.89665025,-76.97684164,1
4,16,8,2004.0,480000.0,2 Story,4.0,0,2775,38.89654807,-76.97625884,1
2,16,4,2001.0,100000.0,2 Story,4.0,0,2198,38.89629594,-76.97633396,1
2,6,2,2013.0,550000.0,2 Story,1.0,0,1284,38.89624703,-76.97639658,1
2,6,2,2008.0,181000.0,2 Story,2.0,0,1340,38.89624688,-76.97650874,1
6,15,6,2011.0,150000.0,2 Story,3.0,0,3840,38.90187097,-76.97693148,1
4,16,4,2003.0,390000.0,2 Story,4.0,0,3840,38.90182964,-76.97702972,1
4,16,4,2003.0,109500.0,2 Story,4.0,0,3840,38.90178921,-76.97713153,1
1,6,2,2009.0,417000.0,2 Story,1.0,0,1600,38.90036226,-76.97653436,1
1,5,2,2005.0,250000.0,2 Story,1.0,0,1600,38.90036304,-76.97681415,1
2,6,2,2013.0,35000.0,2 Story,2.0,1,975,38.89564576,-76.97241921,1
2,6,2,2005.0,1100000.0,2 Story,2.0,1,2654,38.89556988,-76.97267953,1
3,8,4,2015.0,620000.0,2 Story,1.0,1,1464,38.89578088,-76.97358263,1
3,8,3,2011.0,585000.0,2 Story,1.0,0,1600,38.8958686,-76.97307481,1
3,8,2,2012.0,230000.0,2 Story,1.0,0,1600,38.89569547,-76.97312352,1
2,6,3,2014.0,510000.0,2 Story,1.0,0,1588,38.89561196,-76.97314776,1
1,4,2,2006.0,90825.0,2 Story,1.0,0,1440,38.90353931,-76.97980841,1
1,4,2,2005.0,29000.0,2 Story,1.0,1,1440,38.90355514,-76.97966037,1
1,5,2,2012.0,270000.0,2 Story,1.0,0,2057,38.90355376,-76.97951926,1
1,4,2,1991.0,80000.0,2 Story,1.0,0,1440,38.9035458,-76.97932131,1
3,8,3,1970.0,210000.0,2.5 Story Fin,1.0,1,4300,38.93870679,-76.97543116,1
3,8,3,2014.0,587500.0,2 Story,1.0,0,4740,38.94056697,-76.97443011,1
6,9,6,2000.0,820000.0,2 Story,4.0,0,3116,38.94012441,-76.97537807,1
3,8,3,2018.0,143750.0,2.5 Story Fin,1.0,2,3614,38.94037932,-76.97439868,1
2,8,5,2016.0,645000.0,1.5 Story Fin,1.0,1,5043,38.92608291,-76.97037566,1
4,7,4,2014.0,606000.0,2 Story,1.0,0,5314,38.92754591,-76.9709458,1
1,6,3,1988.0,150000.0,1.5 Story Fin,1.0,0,5623,38.92738002,-76.97038389,1
3,7,4,2013.0,480000.0,1.5 Story Fin,1.0,1,3504,38.9258632,-76.9703972,1
4,7,4,2011.0,430000.0,2.5 Story Fin,1.0,0,5005,38.92818955,-76.97092444,1
4,9,5,2016.0,720000.0,1.5 Story Fin,1.0,0,5400,38.92856724,-76.97191495,1
2,8,3,2006.0,425000.0,2 Story,1.0,0,1597,38.90101749,-76.97546777,1
1,7,3,2008.0,211950.0,2 Story,1.0,0,1597,38.90096957,-76.97546271,1
2,6,3,2013.0,410000.0,2 Story,1.0,0,1597,38.9008739,-76.97546344,1
1,7,3,1990.0,147000.0,2 Story,1.0,0,1597,38.90054041,-76.97546909,1
2,8,3,2012.0,350000.0,2 Story,1.0,0,1597,38.90049348,-76.97546818,1
4,12,4,2013.0,550000.0,2 Story,4.0,0,2920,38.90152909,-76.97597404,1
4,12,4,2003.0,660000.0,2 Story,4.0,0,2920,38.90161719,-76.97597401,1
4,12,4,2005.0,145900.0,2 Story,4.0,0,2304,38.90236786,-76.97472049,1
3,6,3,2005.0,225000.0,1.5 Story Fin,1.0,0,4618,38.91352777,-76.9747555,1
4,8,4,2017.0,650000.0,2 Story,1.0,0,1440,38.90580014,-76.97692975,1
3,6,3,2014.0,522500.0,2 Story,2.0,0,1440,38.90579963,-76.97705622,1
3,8,4,2016.0,590000.0,2 Story,1.0,0,1647,38.90608336,-76.97784081,1
3,10,3,2013.0,495000.0,2 Story,1.0,0,1647,38.906133,-76.97784079,1
3,10,3,2013.0,500000.0,2 Story,1.0,0,1647,38.90618336,-76.97784124,1
3,6,3,2010.0,200000.0,2 Story,1.0,0,1647,38.90633163,-76.97784039,1
4,16,8,2003.0,2350000.0,2 Story,4.0,1,3988,38.90326788,-76.98027055,1
2,6,2,2009.0,125000.0,2 Story,2.0,0,1988,38.90293799,-76.98028044,1
4,12,4,2006.0,640000.0,2 Story,4.0,0,3744,38.9030026,-76.97985352,1
4,12,4,2003.0,336000.0,2 Story,4.0,0,3744,38.90308962,-76.97985396,1
4,12,4,2000.0,145000.0,2 Story,4.0,0,3744,38.90317907,-76.97985359,1
4,12,4,2000.0,521500.0,2 Story,4.0,0,3732,38.90326591,-76.97985391,1
4,16,8,2013.0,171150.0,2 Story,4.0,0,5039,38.9027044,-76.97920627,1
4,16,8,1992.0,132500.0,2 Story,4.0,0,3419,38.9027046,-76.97932986,1
4,16,8,2013.0,190000.0,2 Story,4.0,0,3419,38.90270482,-76.9795602,1
2,6,3,2002.0,95000.0,3 Story,1.0,0,2000,38.903026,-76.98027304,1
2,8,4,2000.0,507500.0,3 Story,1.0,0,2000,38.90298213,-76.98027259,1
4,12,4,2005.0,237000.0,2 Story,4.0,0,4212,38.90296439,-76.97923433,1
4,9,5,2016.0,690000.0,2 Story,1.0,1,3960,38.92254795,-76.96279021,1
3,8,5,2009.0,343400.0,1.5 Story Fin,1.0,0,6856,38.92216846,-76.9620465,1
3,6,3,2012.0,339857.0,1 Story,1.0,0,3759,38.92111238,-76.96482837,1
2,7,4,2009.0,489000.0,1.5 Story Fin,1.0,0,3000,38.92042085,-76.9650108,1
1,7,4,2002.0,141110.0,2 Story,1.0,1,5250,38.92893075,-76.97164955,1
3,7,4,2015.0,665000.0,2 Story,1.0,1,5249,38.92894738,-76.97147897,1
2,7,4,2016.0,517000.0,2 Story,1.0,0,5005,38.92833368,-76.97092553,1
2,7,3,2006.0,395000.0,1 Story,1.0,1,7742,38.93190515,-76.96541171,1
5,9,5,2016.0,692000.0,2 Story,1.0,0,10947,38.93216357,-76.96719349,1
2,7,3,2005.0,215000.0,1.5 Story Fin,1.0,1,3219,38.9312529,-76.96710753,1
4,8,5,2016.0,665000.0,1.5 Story Fin,1.0,1,9000,38.92956725,-76.96940141,1
2,7,3,2004.0,345000.0,2 Story,1.0,0,5026,38.93052588,-76.9679048,1
1,7,4,1969.0,97500.0,2 Story,1.0,1,8000,38.92923655,-76.96901104,1
3,7,4,2014.0,750000.0,2 Story,1.0,0,8120,38.93042893,-76.96818798,1
1,6,2,1983.0,260000.0,2 Story,2.0,0,2183,38.89688621,-76.9705841,1
1,6,3,1980.0,409000.0,2 Story,1.0,0,2133,38.8968501,-76.97062377,1
1,7,3,1964.0,160000.0,2 Story,1.0,0,2083,38.89680028,-76.97061999,1
1,5,3,2013.0,365000.0,2 Story,1.0,0,1483,38.89636923,-76.97100081,1
2,10,4,2014.0,481500.0,2 Story,1.0,1,1579,38.89605654,-76.97131921,1
1,6,3,2013.0,397000.0,2 Story,1.0,0,1440,38.89620669,-76.97160261,1
1,6,3,2003.0,165000.0,2 Story,1.0,0,1440,38.90580263,-76.97816417,1
3,8,4,2011.0,286000.0,2 Story,1.0,0,1440,38.90580246,-76.97822931,1
2,8,3,2011.0,249900.0,2 Story,1.0,0,1440,38.90580214,-76.9784185,1
3,10,3,2012.0,459000.0,2 Story,1.0,0,2654,38.90580131,-76.97879897,1
6,6,4,1973.0,368000.0,2 Story,2.0,0,2807,38.89878438,-76.97708972,1
2,7,4,2007.0,195000.0,2 Story,1.0,1,1375,38.89857176,-76.97746987,1
1,4,3,2006.0,108200.0,2 Story,1.0,0,1022,38.89792789,-76.97767642,1
2,10,4,2014.0,522000.0,2 Story,1.0,0,1500,38.89736682,-76.97446957,1
2,9,4,2008.0,305000.0,2 Story,1.0,0,2893,38.89625999,-76.97297149,1
2,5,2,2015.0,584000.0,2 Story,1.0,0,1086,38.89627735,-76.97328077,1
3,6,3,2011.0,360000.0,2 Story,1.0,1,3148,38.92105399,-76.96569477,1
3,7,4,2013.0,755000.0,2 Story,1.0,0,9623,38.92055969,-76.96503517,1
2,7,4,2012.0,290000.0,2 Story,1.0,0,9369,38.9202776,-76.96491135,1
4,10,6,2015.0,729000.0,2 Story,2.0,0,2906,38.92032345,-76.96549655,1
2,3,2,2004.0,365000.0,2 Story,1.0,0,3333,38.8995112,-76.97724777,1
2,3,2,2004.0,120000.0,2 Story,1.0,0,2160,38.89955489,-76.97724799,1
2,3,2,2002.0,60000.0,2 Story,1.0,0,2160,38.89959804,-76.97724797,1
2,6,3,2002.0,99500.0,2 Story,1.0,0,2160,38.89964191,-76.97724819,1
1,6,3,2010.0,212000.0,2 Story,1.0,0,2160,38.89968651,-76.97724817,1
1,6,2,2002.0,129900.0,2 Story,1.0,0,2160,38.89973074,-76.97724816,1
1,6,2,2002.0,29000.0,2 Story,1.0,0,2148,38.89977524,-76.97724838,1
1,6,3,2001.0,295000.0,2 Story,1.0,0,1600,38.89999552,-76.97737523,1
1,6,3,2001.0,199000.0,2 Story,1.0,0,1600,38.8999947,-76.97732727,1
2,6,2,2001.0,79000.0,2 Story,2.0,0,1600,38.89999117,-76.97727021,1
1,6,3,2001.0,260000.0,2 Story,1.0,0,1600,38.89999504,-76.97721303,1
1,6,3,2001.0,499000.0,2 Story,1.0,0,1600,38.89999511,-76.97715631,1
2,6,3,2001.0,148000.0,2 Story,1.0,0,1600,38.89999159,-76.97710236,1
1,6,3,2001.0,129900.0,2 Story,1.0,0,1600,38.89999167,-76.97704679,1
2,6,2,2014.0,399900.0,2 Story,1.0,0,1600,38.89999175,-76.97699077,1
1,6,3,2001.0,134900.0,2 Story,1.0,0,1600,38.89999111,-76.97693243,1
4,9,6,2012.0,849900.0,2 Story,1.0,1,3399,38.93002777,-76.96679809,1
1,7,3,2010.0,225000.0,2 Story,1.0,0,1232,38.90511152,-76.97679992,1
2,8,4,2014.0,452500.0,2 Story,1.0,0,1309,38.90482535,-76.97648516,1
2,7,4,2016.0,550000.0,2 Story,1.0,1,5200,38.92429123,-76.96727922,1
2,8,4,1965.0,350000.0,1.5 Story Fin,1.0,0,3450,38.92361281,-76.96630635,1
2,5,4,2002.0,220000.0,1 Story,1.0,0,2400,38.92361174,-76.96604746,1
2,5,3,1989.0,81500.0,2 Story,1.0,0,1200,38.8962754,-76.9733949,1
3,6,2,2004.0,389500.0,2 Story,1.0,1,1452,38.89646709,-76.97338053,1
2,12,3,2002.0,140000.0,2 Story,1.0,0,1464,38.89650772,-76.97336887,1
1,5,3,2003.0,640000.0,1.5 Story Unfin,1.0,0,1464,38.89655068,-76.97335698,1
3,5,3,2014.0,270000.0,2 Story,1.0,0,1464,38.89659635,-76.97334417,1
2,6,2,2004.0,35280.0,2 Story,2.0,0,1452,38.89624674,-76.97673399,1
2,6,3,2008.0,88900.0,2 Story,1.0,0,1537,38.8962466,-76.97690275,1
2,6,2,2015.0,245000.0,2 Story,2.0,0,1593,38.89624644,-76.97701491,1
4,10,4,2008.0,187000.0,2 Story,4.0,0,2316,38.89627951,-76.97707439,1
2,8,3,2002.0,445000.0,2 Story,1.0,0,1536,38.89682884,-76.97617275,1
3,6,4,2013.0,472500.0,2 Story,1.0,0,1024,38.89687484,-76.97644916,1
1,6,3,2007.0,357150.0,2 Story,1.0,0,1024,38.89688359,-76.97650484,1
1,6,3,2004.0,467000.0,2 Story,1.0,0,1024,38.89690352,-76.97661573,1
2,6,4,2012.0,439000.0,2 Story,1.0,0,1024,38.89691353,-76.97667083,1
1,8,3,2003.0,93000.0,2 Story,1.0,0,1024,38.89692075,-76.9767257,1
2,6,3,2010.0,102500.0,2 Story,1.0,0,1536,38.89695114,-76.97688973,1
2,8,2,2009.0,60500.0,2 Story,2.0,0,1024,38.89719425,-76.9767663,1
1,7,2,1996.0,125000.0,2 Story,1.0,1,1024,38.89723902,-76.97676191,1
2,6,2,2010.0,165000.0,2 Story,2.0,0,1012,38.89728144,-76.97674183,1
1,6,3,2001.0,210000.0,2 Story,1.0,0,1600,38.89999299,-76.97687791,1
1,6,3,2001.0,249900.0,2 Story,2.0,0,1600,38.89999376,-76.97670441,1
1,6,2,2001.0,130000.0,2 Story,1.0,0,1600,38.89999375,-76.9766478,1
1,6,3,2001.0,340000.0,2 Story,1.0,0,1600,38.89999906,-76.97659051,1
3,10,4,2011.0,535000.0,2 Story,1.0,0,1425,38.89871443,-76.98198222,1
3,10,4,2014.0,695000.0,2 Story,1.0,1,1215,38.89869384,-76.98222662,1
1,5,2,2014.0,455000.0,2 Story,1.0,1,1620,38.89870898,-76.98228057,1
3,10,3,2013.0,407750.0,2 Story,1.0,0,1464,38.89586934,-76.97398272,1
2,6,3,2010.0,275000.0,2 Story,1.0,0,1910,38.89400027,-76.97644642,1
1,6,3,2004.0,291500.0,2 Story,1.0,0,1840,38.89386309,-76.97701096,1
2,6,2,1947.0,100000.0,2 Story,1.0,0,1540,38.89399135,-76.97877297,1
1,5,2,2007.0,257000.0,2 Story,1.0,0,1264,38.89397193,-76.95773326,1
1,5,2,2010.0,139700.0,2 Story,1.0,0,1163,38.89432839,-76.95797166,1
1,5,2,2004.0,140000.0,2 Story,1.0,0,1152,38.89432832,-76.95802757,1
1,5,2,1986.0,63000.0,2 Story,1.0,0,1152,38.89432925,-76.95836474,1
1,5,1,1980.0,230000.0,2 Story,1.0,0,1152,38.89432893,-76.95847956,1
1,5,2,1982.0,152000.0,2 Story,1.0,0,1152,38.89432879,-76.95859229,1
1,5,2,2010.0,160000.0,2 Story,1.0,0,1152,38.89432903,-76.95875921,1
1,5,2,1982.0,75000.0,2 Story,1.0,0,1143,38.89433879,-76.95909649,1
1,6,2,2017.0,320000.0,2 Story,1.0,0,1152,38.89458666,-76.95898384,1
2,6,3,2013.0,450000.0,2 Story,1.0,0,1600,38.89703024,-76.97274434,1
2,5,3,2011.0,555000.0,2 Story,1.0,0,1600,38.89698376,-76.97275761,1
1,5,3,1991.0,153500.0,2 Story,1.0,0,1600,38.89689935,-76.97277678,1
2,7,3,2013.0,680000.0,2 Story,1.0,0,1600,38.8968563,-76.9727889,1
1,5,2,2012.0,600000.0,2 Story,1.0,0,1600,38.89677117,-76.97281844,1
3,7,3,2015.0,650000.0,2 Story,2.0,0,1600,38.89672794,-76.9728301,1
2,7,5,2014.0,190000.0,2 Story,1.0,0,1543,38.89786249,-76.97341033,1
3,6,4,2011.0,659000.0,2 Story,1.0,0,1556,38.89772783,-76.97344427,1
1,4,2,1976.0,85000.0,2 Story,1.0,0,1800,38.89705198,-76.97756522,1
1,4,2,2015.0,580000.0,2 Story,1.0,0,1788,38.89708201,-76.97772925,1
3,5,2,2015.0,609000.0,2 Story,1.0,0,1874,38.89757734,-76.97752436,1
2,6,3,2010.0,726000.0,2 Story,1.0,0,1472,38.89528173,-76.98275612,1
2,7,3,1995.0,175000.0,2 Story,1.0,0,1472,38.89527944,-76.98247565,1
4,12,6,2008.0,80000.0,2 Story,4.0,0,2333,38.89562599,-76.98312987,1
1,5,2,2018.0,350000.0,2 Story,1.0,0,1440,38.89241241,-76.95774076,1
